loc,lastmodified,added_date
https://cookmanistuff.itch.io/catttthing38-fight-lmao/devlog/513848/added-a-gameover-screen-fixed-grammar-made-a-newgrounds-page,,2026-06-13
https://itch.io/blog/517009/3-years-later-and-still-salty,,2026-06-13
https://mista-d.itch.io/diarrea/devlog/615005/diarrea-game-release,,2026-06-13
https://mista-d.itch.io/diarrea/devlog/615335/just-released-diarrea,,2026-06-13
https://ddomeiswatching.itch.io/bondage-patient/devlog/704225/refonte-totale-du-logiciel-total-overhaul-of-the-software-,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/708666/cg-set-tier-march,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/710213/hot-pics-theodoric-bennett,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/714316/hot-pics-allard-usher,,2026-06-13
https://krgamedev.itch.io/word-whip/devlog/715469/word-whip-changelog,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/718080/hot-video-arzhu-iargis,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/720208/hot-pics-jeffery-usher,,2026-06-13
https://katebot.itch.io/adapter-of-the-deep-prototype/devlog/720971/adapter-of-the-deep-vb2-is-out,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/721925/cg-set-tiers-april,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/725454/hot-video-jenkins-conrad,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/729783/hot-pics-cedric-usher,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/731596/hot-pics-bennett-jenkins-owin,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/734211/hot-video-owin-brayden,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/737492/cg-set-tiers-may,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/738834/hot-pics-dragan-jabak,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/744206/hot-pics-bennett-jabak,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/745475/hot-pics-owin-jenkins,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/751112/hot-video-allard-taylor,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/752628/hot-pics-iltrath-iargis,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/753500/hot-pics-owin-jenkins,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/755805/cg-set-june-month,,2026-06-13
https://lurielbennett.itch.io/medieval-times-season1/devlog/758487/hot-video-caleb-cedric,,2026-06-13
