loc,lastmodified,added_date
https://park64.itch.io/people-poppers/devlog/5324/stats-update-live,,2026-01-14
https://davilkusgames.itch.io/sus-horror/devlog/491998/old-pc-version-uploaded,,2026-01-14
https://sicvice.itch.io/window-master/devlog/511471/presenting-our-game,,2026-01-14
https://davilkusgames.itch.io/scp-087-b-unity/devlog/513683/prototype-published,,2026-01-14
https://sicvice.itch.io/window-master/devlog/517758/the-mechanic-works,,2026-01-14
https://sicvice.itch.io/window-master/devlog/521038/main-menu,,2026-01-14
https://sicvice.itch.io/window-master/devlog/530861/visual-effect,,2026-01-14
https://nighthowlerstudios.itch.io/hot-rod-joyride/devlog/532005/build-2-released,,2026-01-14
https://sicvice.itch.io/window-master/devlog/537833/first-level,,2026-01-14
https://sicvice.itch.io/window-master/devlog/544623/stage-selection-and-save-game,,2026-01-14
https://sicvice.itch.io/window-master/devlog/554412/sounds,,2026-01-14
https://sicvice.itch.io/window-master/devlog/558516/2-more-levels-and-new-animations,,2026-01-14
https://melonclawy.itch.io/panopticon/devlog/617199/panopticon-010-public-demo-release,,2026-01-14
https://joaquinkiko.itch.io/project-gravity/devlog/618935/public-demo-release,,2026-01-14
https://joaquinkiko.itch.io/project-gravity/devlog/623313/macos-and-linux-support-now-available,,2026-01-14
https://anderson3230.itch.io/1/devlog/655533/updates,,2026-01-14
https://anderson3230.itch.io/1/devlog/655536/pequenas-memrias,,2026-01-14
https://melonclawy.itch.io/panopticon/devlog/664957/panopticon-020-chapter-one-release,,2026-01-14
https://melonclawy.itch.io/panopticon/devlog/665087/panopticon-021-minor-bug-fixes,,2026-01-14
https://kostya-games-2026.itch.io/villager-basics-original-script/devlog/747157/villager-mod-menu,,2026-01-14
https://kostya-games-2026.itch.io/garfild/devlog/750083/garfild-basics,,2026-01-14
https://belfork.itch.io/2d-guns/devlog/757265/update-to-the-2d-guns-level-icon-pack,,2026-01-14
https://belfork.itch.io/gamblers-house/devlog/760189/v102,,2026-01-14
https://belfork.itch.io/gamblers-house/devlog/761246/v103,,2026-01-14
https://natmartes.itch.io/tube-noodles/devlog/764935/tube-patch-bug-fixes-and-a-little-more,,2026-01-14
https://davilkusgames.itch.io/escape-the-backrooms-level-0/devlog/817837/itchio-release-escape-the-backrooms-level-0,,2026-01-14
https://davilkusgames.itch.io/escape-the-backrooms-level-37/devlog/817852/itchio-release-escape-the-backrooms-level-37,,2026-01-14
https://belfork.itch.io/gamblers-house/devlog/819608/v104,,2026-01-14
https://belfork.itch.io/gamblers-house/devlog/825433/v1042,,2026-01-14
https://kostya-games-2026.itch.io/baldi-basics-plus-free-versions/devlog/846622/baldi-basis-plus-071-free,,2026-01-14
https://handevour.itch.io/dragnfall/devlog/850258/dragfall-devlog,,2026-01-14
https://narko-company.itch.io/optimuslolyo/devlog/853447/version-0005,,2026-01-14
https://bragorn.itch.io/pixel-script-pixel-font/devlog/863852/new-font-release-pixel-script,,2026-01-14
https://belfork.itch.io/gamblers-house/devlog/929957/v1061,,2026-01-14
https://jose-machete.itch.io/zmangband-med/devlog/932092/first-release-version-04a-me,,2026-01-14
https://jose-machete.itch.io/zmangband-med/devlog/932730/last-version-04b-me,,2026-01-14
https://jose-machete.itch.io/zmangband-med/devlog/933351/last-version-04c-me,,2026-01-14
