loc,lastmodified,added_date
https://ravbyte.itch.io/riyou/devlog/492799/the-begining,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/495347/artist-update,,2025-07-05
https://jeezyjam.itch.io/maze-of-membo-a1/devlog/501077/draft-update,,2025-07-05
https://jeezyjam.itch.io/maze-of-membo-a1/devlog/511678/beta-update-aka-gameplay-madness,,2025-07-05
https://jeezyjam.itch.io/maze-of-membo-a1/devlog/516234/early-access,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/526125/april-update,,2025-07-05
https://zedpxl.itch.io/pixel-16-interiors-topdown-asset-pack/devlog/539463/pixel-16-interiors-now-availabale,,2025-07-05
https://deserved-vacation.itch.io/rolling-on/devlog/541910/patch-v11,,2025-07-05
https://dekaloop-studio.itch.io/voicesvn/devlog/609343/feedback-quest,,2025-07-05
https://silverleaf-studios.itch.io/hardcore-skeleton/devlog/623467/new-version-new-skin,,2025-07-05
https://silverleaf-studios.itch.io/hardcore-skeleton/devlog/627672/new-version-social-media,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/649592/quick-note-and-demo-news,,2025-07-05
https://deserved-vacation.itch.io/warfare/devlog/714161/v02-is-live,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/738872/visual-overhauls-and-more,,2025-07-05
https://deserved-vacation.itch.io/warfare/devlog/761198/public-alpha-is-live,,2025-07-05
https://sackgta.itch.io/beta-testers-neededperk-pursuit/devlog/769782/fixed-bug-w-game-not-launching,,2025-07-05
https://sackgta.itch.io/beta-testers-neededperk-pursuit/devlog/769848/v003-map-selectorsaving,,2025-07-05
https://sackgta.itch.io/beta-testers-neededperk-pursuit/devlog/769849/luh-bug-fix,,2025-07-05
https://sackgta.itch.io/beta-testers-neededperk-pursuit/devlog/777765/balls-full-of-updates,,2025-07-05
https://playfactorstudios.itch.io/car-clicker/devlog/790062/hmmmmm,,2025-07-05
https://deserved-vacation.itch.io/warfare/devlog/797918/v059-things-to-come,,2025-07-05
https://deserved-vacation.itch.io/warfare/devlog/803777/the-end-begins,,2025-07-05
https://itch.io/blog/812257/more-information-of-catel-albastru-joc-video,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/813216/2024-q3-update,,2025-07-05
https://age-of-age-games.itch.io/tender-hatchlings/devlog/832642/tender-hatchlings-is-live,,2025-07-05
https://yottavi.itch.io/life-eradicated/devlog/843009/kicking-things-off,,2025-07-05
https://yottavi.itch.io/life-eradicated/devlog/843635/what-the-hell-am-i-looking-at,,2025-07-05
https://deserved-vacation.itch.io/warfare/devlog/852459/war-changes,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/857435/december-2024-updates,,2025-07-05
https://12gtag.itch.io/funny-maze-game/devlog/857805/discontinued,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/862077/january-progress-report-and-roadmap,,2025-07-05
https://anyone-entertainment.itch.io/truthful-start/devlog/866987/truthful-start-infos,,2025-07-05
https://theaphelion.itch.io/veiled-blades/devlog/874331/veiled-blades-minor-update-012,,2025-07-05
https://deserved-vacation.itch.io/warfare/devlog/890283/v07-the-elemental-nightmare-is-live,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/896727/febuary-updates,,2025-07-05
https://petricoeur.itch.io/un-jour-comme-les-autres/devlog/904896/bug-report,,2025-07-05
https://scribbler-hackit.itch.io/the-myriad-of-simon-hansen-year-one-1992/devlog/911032/pdf-added,,2025-07-05
https://jeezyjam.itch.io/deadly-daycare-thedemo/devlog/922664/demo-is-out-now,,2025-07-05
https://jeezyjam.itch.io/deadly-daycare-thedemo/devlog/923238/linux,,2025-07-05
https://epicface9.itch.io/tnak64/devlog/923387/30-update,,2025-07-05
https://12gtag.itch.io/funny-maze-game/devlog/924126/gtbrtx-reborn-kinda,,2025-07-05
https://jeezyjam.itch.io/deadly-daycare-thedemo/devlog/924910/you-can-finally-play-the-game,,2025-07-05
https://gbrogames.itch.io/360-degree-battlefield-rpg-maker-mz/devlog/927581/360-degree-battlefield-v11,,2025-07-05
https://yottavi.itch.io/life-eradicated/devlog/940914/halfway-done-teaser-trailer,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/942740/the-game-released-v2-and-v3,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/944941/v4-released-v5-when,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/946417/what-i-will-add-for-v5,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/946418/what-i-will-add-for-v5,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/946495/html-is-released,,2025-07-05
https://susadebeast.itch.io/meowgun-hell-denizen/devlog/948368/hell-denizen-version-18-demo-released,,2025-07-05
https://jeezyjam.itch.io/deadly-daycare-thedemo/devlog/951465/demo-02,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/953411/v45,,2025-07-05
https://halftilt.itch.io/light-space-love/devlog/954892/changelog-episode-1-v-0511-deep-69-breeding-program-application-management-minigame-update-public-release-live-now,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/957526/faqs,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/957534/lore,,2025-07-05
https://orionstudio.itch.io/going-home/devlog/957715/music-looping-fixed,,2025-07-05
https://thekingharem.itch.io/nami-one-piece-p1/devlog/959216/nami-one-piece-old,,2025-07-05
https://thekingharem.itch.io/nami-one-piece-p2/devlog/959239/nami-one-piece-old-p2,,2025-07-05
https://itch.io/blog/961188/nothing,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/961347/v5-unfinished,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/961756/v5-finished,,2025-07-05
https://ravbyte.itch.io/riyou/devlog/963625/name-change,,2025-07-05
https://daringnova.itch.io/dead-station-files-demo/devlog/963708/update-062-loaded,,2025-07-05
https://themarelle.itch.io/digging-town/devlog/964611/first-update-post-release,,2025-07-05
https://vdabfan.itch.io/vinedsprunki-official/devlog/966290/new-update-out,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/966642/lore-v2,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/966654/clone-lore,,2025-07-05
https://laselabs.itch.io/evil-mario-boss-fight-online/devlog/966657/lore-expanded,,2025-07-05
https://themarelle.itch.io/digging-town/devlog/967919/teleport-to-the-surface-and-other-improvements,,2025-07-05
https://glaciepuff.itch.io/dungeon-of-the-devourerer/devlog/970398/073-the-depths-update-b,,2025-07-05
https://themarelle.itch.io/digging-town/devlog/971420/discover-them-all,,2025-07-05
https://bluehoodie.itch.io/jumpdudes/devlog/972052/-closed-release-of-v0115-,,2025-07-05
https://themarelle.itch.io/digging-town/devlog/972241/discover-them-all,,2025-07-05
https://pyrocreep.itch.io/ploink/devlog/972766/patch,,2025-07-05
https://speckyboi.itch.io/taal-master/devlog/972871/taal-master,,2025-07-05
https://pyrocreep.itch.io/ploink/devlog/973442/patch,,2025-07-05
https://young-and-naughty.itch.io/academy34/devlog/974541/update-zahera-part-3-20-release,,2025-07-05
https://themarelle.itch.io/digging-town/devlog/974635/support-for-gamepad-and-steamdeck-,,2025-07-05
https://darksc0r.itch.io/project-anthros/devlog/975920/they-said-it-would-end-hunger,,2025-07-05
https://sea-apes.itch.io/revila/devlog/976343/040-the-dark-forest-awakes,,2025-07-05
https://kirishimashoichi.itch.io/stretch-en/devlog/976812/stretching-as-a-metaphor-sort-of,,2025-07-05
https://kirishimashoichi.itch.io/stretch-en/devlog/976814/english-localization-notes,,2025-07-05
https://8bitslasher.itch.io/ahu/devlog/976880/kane-hodder-jason-voorhees-himself-with-all-hell-unleashed-,,2025-07-05
https://5th-dimensional-tavern.itch.io/kayas-guide-to-the-fabric-of-history/devlog/977088/visual-dev-character-design-for-bard,,2025-07-05
https://slickgames.itch.io/world-of-warriors-enhanced/devlog/977586/v11-4072025,,2025-07-05
https://soapinsoup.itch.io/yandere-wonderland/devlog/977807/version-8-progress742025,,2025-07-05
https://korvi.itch.io/track-pack/devlog/977825/updates-to-track-packs-and-a-new-track,,2025-07-05
https://enzopuzzlesolver.itch.io/into-the-shift/devlog/978043/world-1-demo-is-out,,2025-07-05
https://illegalileo.itch.io/bellevue/devlog/978067/gaudy-night-devlog-1,,2025-07-05
https://brookcoli.itch.io/meowt-of-tune/devlog/978142/devlog-2,,2025-07-05
https://themarelle.itch.io/digging-town/devlog/978174/butterflies-and-better-digging,,2025-07-05
https://vectoraith.itch.io/vectoraiths-generic-medieval-buildings-tileset-pack/devlog/978184/vectoraiths-generic-medieval-buildings-tileset-pack-update-v105,,2025-07-05
https://pyrocreep.itch.io/ploink/devlog/978256/new-update,,2025-07-05
https://acurna.itch.io/lost-at-sea-sharp/devlog/978590/goedware-14-jam-lost-at-sea-sharp-devlog,,2025-07-05
https://onioncuttingninja.itch.io/heroic-harem-resort/devlog/978642/public-release-021,,2025-07-05
https://kobato-games.itch.io/sealed-museum-mystery/devlog/978676/goedware-14-devlog-spoilers-discussed,,2025-07-05
https://weakinversion.itch.io/frogmageddon/devlog/978691/post-game-jam,,2025-07-05
https://atomicgamex.itch.io/a-noite-em-que-conheci-yui/devlog/978787/02-beta-poste-atualizaes-curtas,,2025-07-05
https://kailozquest.itch.io/emyrian-legends-dataquest/devlog/978825/demov2-big-changes,,2025-07-05
https://ashd-117.itch.io/forsaken-in-hell/devlog/978883/primera-build,,2025-07-05
https://pjoygames.itch.io/haunted-apartment/devlog/978904/devblog-1-introduction-haunted-apartment,,2025-07-05
https://ranitaya-studios.itch.io/ranitayas-massive-dungeon-pack/devlog/978910/daily-update-38-haunted-table-dual-explosions,,2025-07-05
https://funkychickencape.itch.io/duck-dude-64/devlog/978929/quack,,2025-07-05
https://mosgrom.itch.io/taxinaut/devlog/978957/new-version-0940,,2025-07-05
https://itch.io/blog/978964/horde-of-viscount-interview,,2025-07-05
https://luckyape.itch.io/empires/devlog/978965/v021,,2025-07-05
https://itch.io/blog/978966/new-project-work-in-progress,,2025-07-05
https://tunasy.itch.io/playversei/devlog/978967/playverse,,2025-07-05
https://leo-made.itch.io/game-tycoon-clicker/devlog/978968/update-procedural-music-visual-feedback-and-exit-shortcut,,2025-07-05
https://gbrogames.itch.io/360-degree-battlefield-rpg-maker-mz/devlog/978969/360-degree-battlefield-v12-v13,,2025-07-05
https://nnoizz.itch.io/streetsad/devlog/978970/streetsad-listed-on-igdb-and-twitch,,2025-07-05
https://northsoft-studios.itch.io/bonfiretown/devlog/978971/v014,,2025-07-05
https://ktbproductions.itch.io/enterprise-games/devlog/978972/released-diatanx-enterprise-version,,2025-07-05
https://wojtekrak.itch.io/super-shapeshooter-demo/devlog/978973/super-shapeshooter-demo-11,,2025-07-05
https://jonas-backlund.itch.io/ferrum-anima/devlog/978974/humble-beginnings-the-birth-of-a-summer-project,,2025-07-05
https://tijnag07.itch.io/baldis-basics-the-old-laboratory-chapter-4-remake-v2/devlog/978975/v187-is-here,,2025-07-05
https://gbrogames.itch.io/360-degree-battlefield-rpg-maker-mv/devlog/978976/360-degree-battlefield-v12,,2025-07-05
https://tcdev.itch.io/frogger/devlog/978977/can-hop-around-in-game-mode,,2025-07-05
https://jastdothat.itch.io/baldis-basics-the-2d-decompile-remaster/devlog/978978/release-but-it-unfinished-bc-i-dont-have-any-idea,,2025-07-05
https://comfiedev.itch.io/concrete-spaces/devlog/978979/concrete-spaces-launch,,2025-07-05
https://obscuria-collection.itch.io/six-of-us-demo/devlog/978980/open-development-begins,,2025-07-05
https://shah19818.itch.io/where-flowers-fade-part-i/devlog/978981/my-first-game,,2025-07-05
https://rapeakan.itch.io/classic-rpg-cat-army/devlog/978982/classic-rpg-cat-army,,2025-07-05
https://nananyan.itch.io/memoria-rpg/devlog/978983/atualizao-de-regras-e-ideias-futuras,,2025-07-05
https://delsusgaming.itch.io/island-survival-rpg/devlog/978984/bone-items-and-poison-,,2025-07-05
https://tunasy.itch.io/claritycut/devlog/978985/claritycut,,2025-07-05
https://nitrifying-bacteria.itch.io/jiang/devlog/978986/jiang-update-demo-ver060,,2025-07-05
https://darlkarl.itch.io/strife-of-stars/devlog/978987/visual-upgrades-based-on-feedback,,2025-07-05
https://physixmaster.itch.io/car-crash-simulator/devlog/978988/update-3,,2025-07-05
https://adnanyousuf.itch.io/phantomware/devlog/978989/hotfix-v031,,2025-07-05
https://piotr-bunkowski.itch.io/one-rotten-oath/devlog/978990/devlog-5-pills,,2025-07-05
https://echo-noir.itch.io/love-after-death-extras/devlog/978991/el-restaurants-pov-is-out-9k-words-depending-on-your-personality-etc,,2025-07-05
https://realwhiteraven.itch.io/a-new-dawn/devlog/978993/bugfix-491,,2025-07-05
https://erebuswulfe.itch.io/geiger/devlog/978994/1-at-last-third-time-really-is-the-charm,,2025-07-05
https://digital-workshop22.itch.io/female-forge/devlog/978995/thank-you,,2025-07-05
https://ilyactroneee.itch.io/baldi-basics-raging-mod/devlog/978996/download-the-mod-,,2025-07-05
https://mircom3d.itch.io/the-adventurous-couple/devlog/978997/tacos-season-2-part-6b-1,,2025-07-05
https://zebthan.itch.io/gladius-terrae/devlog/978998/demolitionist-visuals,,2025-07-05
https://podgeduck.itch.io/orbitwars/devlog/978999/big-news-again,,2025-07-05
https://itch.io/blog/979000/creating-my-itchio-page,,2025-07-05
https://itch.io/blog/979001/the-sentience-64-demo-releases-tomorrow,,2025-07-05
https://goregiggles.itch.io/my-book-of-english/devlog/979002/the-official-release-of-my-book-of-english,,2025-07-05
https://crimsonaffectionteam.itch.io/crimson-affection/devlog/979003/crimson-affection-bug-fix-version-10ba,,2025-07-05
https://patrickbutsmart.itch.io/manhunt-mission-mode/devlog/979004/mobile-control,,2025-07-05
https://hidden-palm-interactive.itch.io/vorago/devlog/979005/bug-fix,,2025-07-05
https://syoudre.itch.io/bha6-dealing-with-doppel-characters/devlog/979006/update-v201,,2025-07-05
https://circusfreaks666.itch.io/color-smash/devlog/979007/new-ui-update,,2025-07-05
https://hencanproductions.itch.io/top5reasonswhy/devlog/979008/watch-this-space,,2025-07-05
https://arturbelike1.itch.io/npcs-are-becoming-smart-glitch-pibby/devlog/979009/an-announcement-from-arturbelike1,,2025-07-05
https://itch.io/blog/979010/club-adventure-dlc,,2025-07-05
https://ed1-eddy.itch.io/gorillanightmares/devlog/979011/beach-map-x-more,,2025-07-05
https://itch.io/blog/979012/nova-foto,,2025-07-05
https://baisezhao.itch.io/has-i-used-a-hypnosis-app-to-turn-all-the-boys-in-school-into-my-sex-slaves/devlog/979013/has-v101android,,2025-07-05
https://ulysseandcharybde.itch.io/cris-de-louves/devlog/979014/micro-ttrpg-cris-de-louveswolves-screams,,2025-07-05
https://truthfacergames.itch.io/49-days/devlog/979015/launching-soon-on-steam,,2025-07-05
https://12gtag.itch.io/funny-maze-game/devlog/979016/discontinued,,2025-07-05
https://itch.io/blog/979018/new-update,,2025-07-05
https://marlon49.itch.io/baldi-plus-textures/devlog/979019/plus-v011-assets,,2025-07-05
