loc,lastmodified,added_date
https://linus-vallinder.itch.io/coots-wants-attention/devlog/496610/voting-has-concluded-and-we-have-the-results,,2026-08-20
https://doublebody.itch.io/character-template-adventurers/devlog/519612/version-01,,2026-08-20
https://doublebody.itch.io/character-template-adventurers/devlog/519776/added-walking-animation,,2026-08-20
https://doublebody.itch.io/character-template-adventurers/devlog/520200/version-02-side-view-renders-passive-idle-jumping-animation,,2026-08-20
https://geladeira-de-combate.itch.io/os-calvos-legacy/devlog/565843/atualizao-do-meu-jogo-011,,2026-08-20
https://geladeira-de-combate.itch.io/os-calvos-legacy/devlog/567348/atualizao-do-meu-jogo-012,,2026-08-20
https://classicdevarcadia.itch.io/glitch/devlog/575635/glitch-ads-free-version,,2026-08-20
https://geladeira-de-combate.itch.io/os-calvos-legacy/devlog/576261/atualizao-do-meu-jogo-013,,2026-08-20
https://geladeira-de-combate.itch.io/os-calvos-legacy/devlog/576712/grande-atualizao-020,,2026-08-20
https://geladeira-de-combate.itch.io/os-calvos-legacy/devlog/577191/atualizao-do-meu-jogo-021,,2026-08-20
https://geladeira-de-combate.itch.io/os-calvos-legacy/devlog/582269/grande-atualizao-030,,2026-08-20
https://joystion.itch.io/cinema-tycoon/devlog/584629/idea,,2026-08-20
https://doublebody.itch.io/pxboy-character-maker/devlog/612999/week-1-what-am-i-working-on,,2026-08-20
https://doublebody.itch.io/pxboy-character-maker/devlog/613206/caching-loading-speedup,,2026-08-20
https://doublebody.itch.io/pxboy-character-maker/devlog/614437/alpha-2-changelog,,2026-08-20
https://doublebody.itch.io/pxboy-character-maker/devlog/616119/pxboy-alpha-3,,2026-08-20
https://doublebody.itch.io/pxboy-character-maker/devlog/618696/building-a-modelling-animation-environment,,2026-08-20
https://geladeira-de-combate.itch.io/os-calvos-legacy/devlog/702712/grande-atualizao-10,,2026-08-20
https://patimelly.itch.io/fish/devlog/711937/forgor-to-change-ball-and-cat-images,,2026-08-20
https://naghara-games.itch.io/ways-of-shadow/devlog/737270/update-v015,,2026-08-20
https://refygames.itch.io/apelas-playplace-refound-1-re-upload/devlog/769958/apr2-devlog-why-not-continue,,2026-08-20
https://doublebody.itch.io/doot-snap/devlog/782532/hotfix-viewing-angle-movement-direction-gizmo,,2026-08-20
https://doublebody.itch.io/doot-snap/devlog/783723/v1a-better-blend-normals-increment-control,,2026-08-20
